frame_idx,timestamp,camera_id,camera_kind,vehicle_id,plate,turn,phase,true_speed_mps,world_x,world_y,lane_id
52,2.080,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,3.86,1.75,140.36,N_in_1
52,2.080,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.28,-1.75,129.52,N_in_0
52,2.080,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,1.79,1.75,143.98,N_in_1
52,2.080,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,6.09,1.75,142.17,N_in_1
52,2.080,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.57,-1.75,146.51,N_in_0
52,2.080,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.30,-1.75,-135.16,S_in_1
52,2.080,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,11.83,1.75,-136.90,S_in_0
52,2.080,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.41,132.35,1.75,E_in_1
52,2.080,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.69,142.08,1.75,E_in_1
52,2.080,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.16,148.54,-1.75,E_in_0
52,2.080,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.61,-134.74,-1.75,W_in_1
52,2.080,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.11,-145.55,1.75,W_in_0
53,2.120,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.63,1.75,128.15,N_in_1
53,2.120,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,3.92,1.75,140.20,N_in_1
53,2.120,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.30,-1.75,129.03,N_in_0
53,2.120,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,1.63,1.75,143.91,N_in_1
53,2.120,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.91,1.75,141.93,N_in_1
53,2.120,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.59,-1.75,146.29,N_in_0
53,2.120,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.35,-1.75,-134.79,S_in_1
53,2.120,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,11.87,1.75,-136.42,S_in_0
53,2.120,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.44,131.89,1.75,E_in_1
53,2.120,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.73,141.85,1.75,E_in_1
53,2.120,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.19,148.29,-1.75,E_in_0
53,2.120,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.65,-134.32,-1.75,W_in_1
53,2.120,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.14,-145.31,1.75,W_in_0
54,2.160,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.67,1.75,127.68,N_in_1
54,2.160,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,3.98,1.75,140.04,N_in_1
54,2.160,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.33,-1.75,128.54,N_in_0
54,2.160,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,1.47,1.75,143.85,N_in_1
54,2.160,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.73,1.75,141.70,N_in_1
54,2.160,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.62,-1.75,146.06,N_in_0
54,2.160,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.40,-1.75,-134.41,S_in_1
54,2.160,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,11.90,1.75,-135.95,S_in_0
54,2.160,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.46,131.43,1.75,E_in_1
54,2.160,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.78,141.62,1.75,E_in_1
54,2.160,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.22,148.04,-1.75,E_in_0
54,2.160,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.68,-133.89,-1.75,W_in_1
54,2.160,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.21,-143.08,-1.75,W_in_1
54,2.160,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.17,-145.06,1.75,W_in_0
55,2.200,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.71,1.75,127.21,N_in_1
55,2.200,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.05,1.75,139.88,N_in_1
55,2.200,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.35,-1.75,128.04,N_in_0
55,2.200,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,1.31,1.75,143.80,N_in_1
55,2.200,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.55,1.75,141.48,N_in_1
55,2.200,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.64,-1.75,145.84,N_in_0
55,2.200,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.45,-1.75,-134.03,S_in_1
55,2.200,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,11.93,1.75,-135.47,S_in_0
55,2.200,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.27,-1.75,-144.01,S_in_1
55,2.200,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.49,130.97,1.75,E_in_1
55,2.200,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.82,141.39,1.75,E_in_1
55,2.200,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.25,147.79,-1.75,E_in_0
55,2.200,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.72,-133.46,-1.75,W_in_1
55,2.200,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.20,-142.84,-1.75,W_in_1
55,2.200,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.20,-144.81,1.75,W_in_0
56,2.240,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.74,1.75,126.74,N_in_1
56,2.240,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.11,1.75,139.72,N_in_1
56,2.240,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.37,-1.75,127.55,N_in_0
56,2.240,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,1.15,1.75,143.75,N_in_1
56,2.240,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.37,1.75,141.27,N_in_1
56,2.240,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.66,-1.75,145.61,N_in_0
56,2.240,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.50,-1.75,-133.65,S_in_1
56,2.240,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,11.97,1.75,-134.99,S_in_0
56,2.240,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.30,-1.75,-143.83,S_in_1
56,2.240,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.51,130.51,1.75,E_in_1
56,2.240,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.87,141.15,1.75,E_in_1
56,2.240,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.28,147.54,-1.75,E_in_0
56,2.240,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.76,-133.03,-1.75,W_in_1
56,2.240,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.20,-142.59,-1.75,W_in_1
56,2.240,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.23,-144.56,1.75,W_in_0
57,2.280,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.78,1.75,126.27,N_in_1
57,2.280,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.18,1.75,139.55,N_in_1
57,2.280,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.40,-1.75,127.05,N_in_0
57,2.280,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.99,1.75,143.71,N_in_1
57,2.280,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.19,1.75,141.06,N_in_1
57,2.280,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.68,-1.75,145.38,N_in_0
57,2.280,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.55,-1.75,-133.27,S_in_1
57,2.280,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.00,1.75,-134.51,S_in_0
57,2.280,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.33,-1.75,-143.66,S_in_1
57,2.280,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.96,-1.75,-149.64,S_in_1
57,2.280,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.53,130.05,1.75,E_in_1
57,2.280,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.92,140.92,1.75,E_in_1
57,2.280,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.31,147.29,-1.75,E_in_0
57,2.280,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.79,-132.60,-1.75,W_in_1
57,2.280,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.21,-142.34,-1.75,W_in_1
57,2.280,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.26,-144.31,1.75,W_in_0
58,2.320,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.81,1.75,125.80,N_in_1
58,2.320,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.25,1.75,139.38,N_in_1
58,2.320,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.42,-1.75,126.55,N_in_0
58,2.320,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.83,1.75,143.68,N_in_1
58,2.320,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,5.01,1.75,140.86,N_in_1
58,2.320,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.71,-1.75,145.15,N_in_0
58,2.320,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.60,-1.75,-132.89,S_in_1
58,2.320,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.03,1.75,-134.03,S_in_0
58,2.320,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.36,-1.75,-143.49,S_in_1
58,2.320,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.82,-1.75,-149.29,S_in_1
58,2.320,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.56,129.59,1.75,E_in_1
58,2.320,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,5.97,140.68,1.75,E_in_1
58,2.320,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.33,147.04,-1.75,E_in_0
58,2.320,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.82,-132.16,-1.75,W_in_1
58,2.320,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.22,-142.09,-1.75,W_in_1
58,2.320,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.29,-144.06,1.75,W_in_0
59,2.360,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.85,1.75,125.33,N_in_1
59,2.360,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.31,1.75,139.21,N_in_1
59,2.360,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.44,-1.75,126.06,N_in_0
59,2.360,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.67,1.75,143.65,N_in_1
59,2.360,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,4.83,1.75,140.67,N_in_1
59,2.360,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.73,-1.75,144.93,N_in_0
59,2.360,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.65,-1.75,-132.50,S_in_1
59,2.360,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.06,1.75,-133.55,S_in_0
59,2.360,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.40,-1.75,-143.31,S_in_1
59,2.360,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.67,-1.75,-148.94,S_in_1
59,2.360,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.58,129.13,1.75,E_in_1
59,2.360,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.02,140.44,1.75,E_in_1
59,2.360,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.36,146.78,-1.75,E_in_0
59,2.360,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.86,-131.73,-1.75,W_in_1
59,2.360,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.23,-141.84,-1.75,W_in_1
59,2.360,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.32,-143.81,1.75,W_in_0
60,2.400,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.88,1.75,124.85,N_in_1
60,2.400,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.38,1.75,139.03,N_in_1
60,2.400,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.47,-1.75,125.56,N_in_0
60,2.400,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.51,1.75,143.63,N_in_1
60,2.400,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,4.65,1.75,140.48,N_in_1
60,2.400,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.76,-1.75,144.70,N_in_0
60,2.400,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.70,-1.75,-132.11,S_in_1
60,2.400,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.09,1.75,-133.06,S_in_0
60,2.400,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.44,-1.75,-143.13,S_in_1
60,2.400,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.53,-1.75,-148.60,S_in_1
60,2.400,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.60,128.66,1.75,E_in_1
60,2.400,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.07,140.20,1.75,E_in_1
60,2.400,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.39,146.53,-1.75,E_in_0
60,2.400,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.89,-131.29,-1.75,W_in_1
60,2.400,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.25,-141.59,-1.75,W_in_1
60,2.400,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.34,-143.55,1.75,W_in_0
61,2.440,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.91,1.75,124.37,N_in_1
61,2.440,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.45,1.75,138.85,N_in_1
61,2.440,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.49,-1.75,125.06,N_in_0
61,2.440,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.35,1.75,143.62,N_in_1
61,2.440,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,4.47,1.75,140.30,N_in_1
61,2.440,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.78,-1.75,144.46,N_in_0
61,2.440,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.75,-1.75,-131.72,S_in_1
61,2.440,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.12,1.75,-132.58,S_in_0
61,2.440,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.48,-1.75,-142.95,S_in_1
61,2.440,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.39,-1.75,-148.27,S_in_1
61,2.440,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.62,128.20,1.75,E_in_1
61,2.440,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.13,139.95,1.75,E_in_1
61,2.440,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.42,146.27,-1.75,E_in_0
61,2.440,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.92,-130.86,-1.75,W_in_1
61,2.440,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.27,-141.34,-1.75,W_in_1
61,2.440,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.37,-143.30,1.75,W_in_0
62,2.480,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.95,1.75,123.90,N_in_1
62,2.480,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.51,1.75,138.67,N_in_1
62,2.480,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.51,-1.75,124.56,N_in_0
62,2.480,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.19,1.75,143.61,N_in_1
62,2.480,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,4.29,1.75,140.13,N_in_1
62,2.480,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.80,-1.75,144.23,N_in_0
62,2.480,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.80,-1.75,-131.33,S_in_1
62,2.480,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.15,1.75,-132.09,S_in_0
62,2.480,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.52,-1.75,-142.77,S_in_1
62,2.480,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.24,-1.75,-147.94,S_in_1
62,2.480,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.64,127.73,1.75,E_in_1
62,2.480,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.18,139.70,1.75,E_in_1
62,2.480,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.45,146.01,-1.75,E_in_0
62,2.480,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.96,-130.42,-1.75,W_in_1
62,2.480,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.30,-141.09,-1.75,W_in_1
62,2.480,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.40,-143.04,1.75,W_in_0
63,2.520,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,11.98,1.75,123.42,N_in_1
63,2.520,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.58,1.75,138.49,N_in_1
63,2.520,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.53,-1.75,124.06,N_in_0
63,2.520,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.03,1.75,143.61,N_in_1
63,2.520,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,4.11,1.75,139.97,N_in_1
63,2.520,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.83,-1.75,144.00,N_in_0
63,2.520,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.84,-1.75,-130.94,S_in_1
63,2.520,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.18,1.75,-131.60,S_in_0
63,2.520,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.56,-1.75,-142.59,S_in_1
63,2.520,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,8.10,-1.75,-147.61,S_in_1
63,2.520,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.66,127.26,1.75,E_in_1
63,2.520,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.23,139.45,1.75,E_in_1
63,2.520,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.48,145.75,-1.75,E_in_0
63,2.520,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.99,-129.98,-1.75,W_in_1
63,2.520,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.32,-140.84,-1.75,W_in_1
63,2.520,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.43,-142.79,1.75,W_in_0
64,2.560,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,12.01,1.75,122.94,N_in_1
64,2.560,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.65,1.75,138.30,N_in_1
64,2.560,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.55,-1.75,123.55,N_in_0
64,2.560,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
64,2.560,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,3.93,1.75,139.81,N_in_1
64,2.560,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.86,-1.75,143.76,N_in_0
64,2.560,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,6.15,-1.75,149.75,N_in_0
64,2.560,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.89,-1.75,-130.54,S_in_1
64,2.560,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.21,1.75,-131.12,S_in_0
64,2.560,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.60,-1.75,-142.41,S_in_1
64,2.560,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,7.95,-1.75,-147.29,S_in_1
64,2.560,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.68,126.80,1.75,E_in_1
64,2.560,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.28,139.20,1.75,E_in_1
64,2.560,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.51,145.49,-1.75,E_in_0
64,2.560,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.02,-129.54,-1.75,W_in_1
64,2.560,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.35,-140.58,-1.75,W_in_1
64,2.560,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.46,-142.53,1.75,W_in_0
65,2.600,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,12.04,1.75,122.45,N_in_1
65,2.600,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.71,1.75,138.12,N_in_1
65,2.600,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.57,-1.75,123.05,N_in_0
65,2.600,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
65,2.600,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,3.75,1.75,139.66,N_in_1
65,2.600,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.88,-1.75,143.53,N_in_0
65,2.600,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,5.99,-1.75,149.51,N_in_0
65,2.600,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.94,-1.75,-130.15,S_in_1
65,2.600,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.24,1.75,-130.63,S_in_0
65,2.600,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.65,-1.75,-142.22,S_in_1
65,2.600,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,7.81,-1.75,-146.98,S_in_1
65,2.600,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.70,126.33,1.75,E_in_1
65,2.600,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.34,138.95,1.75,E_in_1
65,2.600,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.35,145.24,-1.75,E_in_0
65,2.600,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.05,-129.10,-1.75,W_in_1
65,2.600,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.38,-140.33,-1.75,W_in_1
65,2.600,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.49,-142.27,1.75,W_in_0
66,2.640,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,12.07,1.75,121.97,N_in_1
66,2.640,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.78,1.75,137.92,N_in_1
66,2.640,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.59,-1.75,122.55,N_in_0
66,2.640,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
66,2.640,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,3.57,1.75,139.52,N_in_1
66,2.640,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.91,-1.75,143.29,N_in_0
66,2.640,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,5.83,-1.75,149.28,N_in_0
66,2.640,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,9.99,-1.75,-129.75,S_in_1
66,2.640,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.27,1.75,-130.13,S_in_0
66,2.640,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.69,-1.75,-142.03,S_in_1
66,2.640,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,7.67,-1.75,-146.67,S_in_1
66,2.640,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.72,125.86,1.75,E_in_1
66,2.640,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.39,138.69,1.75,E_in_1
66,2.640,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.19,144.99,-1.75,E_in_0
66,2.640,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.08,-128.65,-1.75,W_in_1
66,2.640,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,6.41,-140.07,-1.75,W_in_1
66,2.640,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,6.51,-142.01,1.75,W_in_0
67,2.680,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,12.10,1.75,121.49,N_in_1
67,2.680,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,4.85,1.75,137.73,N_in_1
67,2.680,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,12.61,-1.75,122.04,N_in_0
67,2.680,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
67,2.680,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,3.39,1.75,139.38,N_in_1
67,2.680,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,5.93,-1.75,143.06,N_in_0
67,2.680,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,5.67,-1.75,149.05,N_in_0
67,2.680,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,10.03,-1.75,-129.34,S_in_1
67,2.680,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,12.30,1.75,-129.64,S_in_0
67,2.680,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,4.74,-1.75,-141.84,S_in_1
67,2.680,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,7.52,-1.75,-146.37,S_in_1
67,2.680,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,11.74,125.39,1.75,E_in_1
67,2.680,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,6.44,138.44,1.75,E_in_1
67,2.680,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,6.03,144.75,-1.75,E_in_0
67,2.680,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.11,-128.21,-1.75,W_in_1
